lang,file,core_extended,speaker,wd_ID,wd,start,end,ref,tx,ft,mb_ID,mb,doreco-mb-algn,ps,gl,ph_ID,ph
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000079,gɛs,34.450,34.680,0012_doreco_jeha1242_Blan_route_retell_DP_25Feb12,pɛ̃h gɛs gɛs gɛs gɛs gɛs gɛs gɛs bʔuyih lpas ton yapɛ̃h tigil ʔajɔʔ pɛ̃h jlʔɨl batɔm,we moved down down down down down down down to down there then we moved along the hillside a little bit then we moved down to the water,m000086,gɛs,****,,to.descend,p000287 p000288 p000289,g E s
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000080,gɛs,34.680,34.910,0012_doreco_jeha1242_Blan_route_retell_DP_25Feb12,pɛ̃h gɛs gɛs gɛs gɛs gɛs gɛs gɛs bʔuyih lpas ton yapɛ̃h tigil ʔajɔʔ pɛ̃h jlʔɨl batɔm,we moved down down down down down down down to down there then we moved along the hillside a little bit then we moved down to the water,m000087,gɛs,****,,to.descend,p000290 p000291 p000292,g E s
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000081,gɛs,34.910,35.130,0012_doreco_jeha1242_Blan_route_retell_DP_25Feb12,pɛ̃h gɛs gɛs gɛs gɛs gɛs gɛs gɛs bʔuyih lpas ton yapɛ̃h tigil ʔajɔʔ pɛ̃h jlʔɨl batɔm,we moved down down down down down down down to down there then we moved along the hillside a little bit then we moved down to the water,m000088,gɛs,****,,to.descend,p000293 p000294 p000295,g E s
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000082,gɛs,35.130,35.310,0012_doreco_jeha1242_Blan_route_retell_DP_25Feb12,pɛ̃h gɛs gɛs gɛs gɛs gɛs gɛs gɛs bʔuyih lpas ton yapɛ̃h tigil ʔajɔʔ pɛ̃h jlʔɨl batɔm,we moved down down down down down down down to down there then we moved along the hillside a little bit then we moved down to the water,m000089,gɛs,****,,to.descend,p000296 p000297 p000298,g E s
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000083,bʔuyih,35.310,36.010,0012_doreco_jeha1242_Blan_route_retell_DP_25Feb12,pɛ̃h gɛs gɛs gɛs gɛs gɛs gɛs gɛs bʔuyih lpas ton yapɛ̃h tigil ʔajɔʔ pɛ̃h jlʔɨl batɔm,we moved down down down down down down down to down there then we moved along the hillside a little bit then we moved down to the water,m000090 m000091,b= ʔuyih,**** ****,,GOAL= DEM,p000299 p000300 p000301 p000302 p000303 p000304,b ? u j i h
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000084,ləpas,36.010,36.400,0012_doreco_jeha1242_Blan_route_retell_DP_25Feb12,pɛ̃h gɛs gɛs gɛs gɛs gɛs gɛs gɛs bʔuyih lpas ton yapɛ̃h tigil ʔajɔʔ pɛ̃h jlʔɨl batɔm,we moved down down down down down down down to down there then we moved along the hillside a little bit then we moved down to the water,m000092,lpas,****,,after,p000305 p000306 p000307 p000308 p000309,l @ p a s
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000085,ton,36.400,36.640,0012_doreco_jeha1242_Blan_route_retell_DP_25Feb12,pɛ̃h gɛs gɛs gɛs gɛs gɛs gɛs gɛs bʔuyih lpas ton yapɛ̃h tigil ʔajɔʔ pɛ̃h jlʔɨl batɔm,we moved down down down down down down down to down there then we moved along the hillside a little bit then we moved down to the water,m000093,ton,****,,DEM,p000310 p000311 p000312,t o n
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000086,yapɛ̃h,36.640,37.020,0012_doreco_jeha1242_Blan_route_retell_DP_25Feb12,pɛ̃h gɛs gɛs gɛs gɛs gɛs gɛs gɛs bʔuyih lpas ton yapɛ̃h tigil ʔajɔʔ pɛ̃h jlʔɨl batɔm,we moved down down down down down down down to down there then we moved along the hillside a little bit then we moved down to the water,m000094,yapɛ̃h,****,,1P.EXCL,p000313 p000314 p000315 p000316 p000317,j a p E~ h
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000087,tigil,37.020,37.420,0012_doreco_jeha1242_Blan_route_retell_DP_25Feb12,pɛ̃h gɛs gɛs gɛs gɛs gɛs gɛs gɛs bʔuyih lpas ton yapɛ̃h tigil ʔajɔʔ pɛ̃h jlʔɨl batɔm,we moved down down down down down down down to down there then we moved along the hillside a little bit then we moved down to the water,m000095,tigil,****,,move.along.hillside,p000318 p000319 p000320 p000321 p000322,t i g i l
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000088,ʔajɔʔ,37.420,37.790,0012_doreco_jeha1242_Blan_route_retell_DP_25Feb12,pɛ̃h gɛs gɛs gɛs gɛs gɛs gɛs gɛs bʔuyih lpas ton yapɛ̃h tigil ʔajɔʔ pɛ̃h jlʔɨl batɔm,we moved down down down down down down down to down there then we moved along the hillside a little bit then we moved down to the water,m000096,ʔajɔʔ,****,,little,p000323 p000324 p000325 p000326 p000327,? a J\ O ?
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000089,pɛ̃h,37.790,37.960,0012_doreco_jeha1242_Blan_route_retell_DP_25Feb12,pɛ̃h gɛs gɛs gɛs gɛs gɛs gɛs gɛs bʔuyih lpas ton yapɛ̃h tigil ʔajɔʔ pɛ̃h jlʔɨl batɔm,we moved down down down down down down down to down there then we moved along the hillside a little bit then we moved down to the water,m000097,pɛ̃h,****,,1P.EXCL,p000328 p000329 p000330,p E~ h
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000090,jəlʔɨl,37.960,38.220,0012_doreco_jeha1242_Blan_route_retell_DP_25Feb12,pɛ̃h gɛs gɛs gɛs gɛs gɛs gɛs gɛs bʔuyih lpas ton yapɛ̃h tigil ʔajɔʔ pɛ̃h jlʔɨl batɔm,we moved down down down down down down down to down there then we moved along the hillside a little bit then we moved down to the water,m000098,jlʔɨl,****,,to.climb.down,p000331 p000332 p000333 p000334 p000335 p000336,J\ @ l ? 1 l
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000091,batɔm,38.220,38.670,0012_doreco_jeha1242_Blan_route_retell_DP_25Feb12,pɛ̃h gɛs gɛs gɛs gɛs gɛs gɛs gɛs bʔuyih lpas ton yapɛ̃h tigil ʔajɔʔ pɛ̃h jlʔɨl batɔm,we moved down down down down down down down to down there then we moved along the hillside a little bit then we moved down to the water,m000099 m000100,ba= tɔm,**** ****,,GOAL= stream,p000337 p000338 p000339 p000340 p000341,b a t O m
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000092,<p:>,38.670,39.325,<p:>,<p:>,<p:>,m000101,<p:>,<p:>,,<p:>,p000342,<p:>
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000093,pɛ̃h,39.325,39.500,0013_doreco_jeha1242_Blan_route_retell_DP_25Feb12,pɛ̃h jlʔɨl batɔm yɛʔ jĩŋ jalɔʔ,we moved down to the water I took the casting net,m000102,pɛ̃h,****,,****,p000343 p000344 p000345,p E~ h
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000094,jəlʔɨl,39.500,39.810,0013_doreco_jeha1242_Blan_route_retell_DP_25Feb12,pɛ̃h jlʔɨl batɔm yɛʔ jĩŋ jalɔʔ,we moved down to the water I took the casting net,m000103,jlʔɨl,****,,****,p000346 p000347 p000348 p000349 p000350 p000351,J\ @ l ? 1 l
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000095,batɔm,39.810,40.200,0013_doreco_jeha1242_Blan_route_retell_DP_25Feb12,pɛ̃h jlʔɨl batɔm yɛʔ jĩŋ jalɔʔ,we moved down to the water I took the casting net,m000104 m000105,ba= tɔm,**** ****,,**** ****,p000352 p000353 p000354 p000355 p000356,b a t O m
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000096,yɛʔ,40.200,40.360,0013_doreco_jeha1242_Blan_route_retell_DP_25Feb12,pɛ̃h jlʔɨl batɔm yɛʔ jĩŋ jalɔʔ,we moved down to the water I took the casting net,m000106,yɛʔ,****,,****,p000357 p000358 p000359,j E ?
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000097,jĩŋ,40.360,40.570,0013_doreco_jeha1242_Blan_route_retell_DP_25Feb12,pɛ̃h jlʔɨl batɔm yɛʔ jĩŋ jalɔʔ,we moved down to the water I took the casting net,m000107,jĩŋ,****,,****,p000360 p000361 p000362,J\ i~ N
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000098,jalɔʔ,40.570,41.020,0013_doreco_jeha1242_Blan_route_retell_DP_25Feb12,pɛ̃h jlʔɨl batɔm yɛʔ jĩŋ jalɔʔ,we moved down to the water I took the casting net,m000108,jalɔʔ,****,,****,p000363 p000364 p000365 p000366 p000367,J\ a l O ?
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000099,<p:>,41.020,41.860,<p:>,<p:>,<p:>,m000109,<p:>,<p:>,,<p:>,p000368,<p:>
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000100,yɛʔ,41.860,42.050,0014_doreco_jeha1242_Blan_route_retell_DP_25Feb12,yɛʔ jĩŋ jalɔʔ lpas ton kabɛr yɛʔ jajalɔʔ lɛh,"I took the casting net and my younger brother said ""go ahead and fish""",m000110,yɛʔ,****,,****,p000369 p000370 p000371,j E ?
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000101,jĩŋ,42.050,42.250,0014_doreco_jeha1242_Blan_route_retell_DP_25Feb12,yɛʔ jĩŋ jalɔʔ lpas ton kabɛr yɛʔ jajalɔʔ lɛh,"I took the casting net and my younger brother said ""go ahead and fish""",m000111,jĩŋ,****,,****,p000372 p000373 p000374,J\ i~ N
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000102,jalɔʔ,42.250,42.676,0014_doreco_jeha1242_Blan_route_retell_DP_25Feb12,yɛʔ jĩŋ jalɔʔ lpas ton kabɛr yɛʔ jajalɔʔ lɛh,"I took the casting net and my younger brother said ""go ahead and fish""",m000112,jalɔʔ,****,,****,p000375 p000376 p000377 p000378 p000379,J\ a l O ?
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000103,ləpas,42.676,43.010,0014_doreco_jeha1242_Blan_route_retell_DP_25Feb12,yɛʔ jĩŋ jalɔʔ lpas ton kabɛr yɛʔ jajalɔʔ lɛh,"I took the casting net and my younger brother said ""go ahead and fish""",m000113,lpas,****,,****,p000380 p000381 p000382 p000383 p000384,l @ p a s
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000104,ton,43.010,43.280,0014_doreco_jeha1242_Blan_route_retell_DP_25Feb12,yɛʔ jĩŋ jalɔʔ lpas ton kabɛr yɛʔ jajalɔʔ lɛh,"I took the casting net and my younger brother said ""go ahead and fish""",m000114,ton,****,,****,p000385 p000386 p000387,t o n
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000105,ka,43.280,43.606,0014_doreco_jeha1242_Blan_route_retell_DP_25Feb12,yɛʔ jĩŋ jalɔʔ lpas ton kabɛr yɛʔ jajalɔʔ lɛh,"I took the casting net and my younger brother said ""go ahead and fish""",m000115,ka=,****,,****,p000388 p000389,k a
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000106,<<wip>>,43.606,43.904,0014_doreco_jeha1242_Blan_route_retell_DP_25Feb12,yɛʔ jĩŋ jalɔʔ lpas ton kabɛr yɛʔ jajalɔʔ lɛh,"I took the casting net and my younger brother said ""go ahead and fish""",m000116,****,****,,****,p000390,<<wip>>
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000107,bɛr,43.904,44.206,0014_doreco_jeha1242_Blan_route_retell_DP_25Feb12,yɛʔ jĩŋ jalɔʔ lpas ton kabɛr yɛʔ jajalɔʔ lɛh,"I took the casting net and my younger brother said ""go ahead and fish""",m000117,bɛr,****,,****,p000391 p000392 p000393,b E r
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000108,yɛʔ,44.206,44.540,0014_doreco_jeha1242_Blan_route_retell_DP_25Feb12,yɛʔ jĩŋ jalɔʔ lpas ton kabɛr yɛʔ jajalɔʔ lɛh,"I took the casting net and my younger brother said ""go ahead and fish""",m000118,yɛʔ,****,,****,p000394 p000395 p000396,j E ?
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000109,<p:>,44.540,44.620,0014_doreco_jeha1242_Blan_route_retell_DP_25Feb12,yɛʔ jĩŋ jalɔʔ lpas ton kabɛr yɛʔ jajalɔʔ lɛh,"I took the casting net and my younger brother said ""go ahead and fish""",m000119,<p:>,<p:>,,<p:>,p000397,<p:>
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000110,jajalɔʔ,44.620,45.210,0014_doreco_jeha1242_Blan_route_retell_DP_25Feb12,yɛʔ jĩŋ jalɔʔ lpas ton kabɛr yɛʔ jajalɔʔ lɛh,"I took the casting net and my younger brother said ""go ahead and fish""",m000120 m000121,ja= jalɔʔ,**** ****,,**** ****,p000398 p000399 p000400 p000401 p000402 p000403 p000404,J\ a J\ a l O ?
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000111,lɛh,45.210,45.330,0014_doreco_jeha1242_Blan_route_retell_DP_25Feb12,yɛʔ jĩŋ jalɔʔ lpas ton kabɛr yɛʔ jajalɔʔ lɛh,"I took the casting net and my younger brother said ""go ahead and fish""",m000122,lɛh,****,,****,p000405 p000406 p000407,l E h
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000112,<p:>,45.330,46.130,<p:>,<p:>,<p:>,m000123,<p:>,<p:>,,<p:>,p000408,<p:>
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000113,jabɛr,46.130,46.560,0015_doreco_jeha1242_Blan_route_retell_DP_25Feb12,jabɛr yɛʔ kasɛɲ yɛʔ lpas ton yɛʔ jalɔʔ dyɛʔ ton,then my younger brother walked first I then I casted the net there,m000124 m000125,ja= bɛr,**** ****,,**** ****,p000409 p000410 p000411 p000412 p000413,J\ a b E r
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000114,yɛʔ,46.560,46.740,0015_doreco_jeha1242_Blan_route_retell_DP_25Feb12,jabɛr yɛʔ kasɛɲ yɛʔ lpas ton yɛʔ jalɔʔ dyɛʔ ton,then my younger brother walked first I then I casted the net there,m000126,yɛʔ,****,,****,p000414 p000415 p000416,j E ?
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000115,kasɛɲ,46.740,47.290,0015_doreco_jeha1242_Blan_route_retell_DP_25Feb12,jabɛr yɛʔ kasɛɲ yɛʔ lpas ton yɛʔ jalɔʔ dyɛʔ ton,then my younger brother walked first I then I casted the net there,m000127 m000128,ka= sɛɲ,**** ****,,**** ****,p000417 p000418 p000419 p000420 p000421,k a s E J
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000116,yɛʔ,47.290,47.858,0015_doreco_jeha1242_Blan_route_retell_DP_25Feb12,jabɛr yɛʔ kasɛɲ yɛʔ lpas ton yɛʔ jalɔʔ dyɛʔ ton,then my younger brother walked first I then I casted the net there,m000129,yɛʔ,****,,****,p000422 p000423 p000424,j E ?
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000117,ləpas,47.858,48.220,0015_doreco_jeha1242_Blan_route_retell_DP_25Feb12,jabɛr yɛʔ kasɛɲ yɛʔ lpas ton yɛʔ jalɔʔ dyɛʔ ton,then my younger brother walked first I then I casted the net there,m000130,lpas,****,,****,p000425 p000426 p000427 p000428 p000429,l @ p a s
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000118,ton,48.220,48.450,0015_doreco_jeha1242_Blan_route_retell_DP_25Feb12,jabɛr yɛʔ kasɛɲ yɛʔ lpas ton yɛʔ jalɔʔ dyɛʔ ton,then my younger brother walked first I then I casted the net there,m000131,ton,****,,****,p000430 p000431 p000432,t o n
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000119,yɛʔ,48.450,48.640,0015_doreco_jeha1242_Blan_route_retell_DP_25Feb12,jabɛr yɛʔ kasɛɲ yɛʔ lpas ton yɛʔ jalɔʔ dyɛʔ ton,then my younger brother walked first I then I casted the net there,m000132,yɛʔ,****,,****,p000433 p000434 p000435,j E ?
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000120,jalɔʔ,48.640,49.080,0015_doreco_jeha1242_Blan_route_retell_DP_25Feb12,jabɛr yɛʔ kasɛɲ yɛʔ lpas ton yɛʔ jalɔʔ dyɛʔ ton,then my younger brother walked first I then I casted the net there,m000133,jalɔʔ,****,,****,p000436 p000437 p000438 p000439 p000440,J\ a l O ?
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000121,dyɛʔ,49.080,49.290,0015_doreco_jeha1242_Blan_route_retell_DP_25Feb12,jabɛr yɛʔ kasɛɲ yɛʔ lpas ton yɛʔ jalɔʔ dyɛʔ ton,then my younger brother walked first I then I casted the net there,m000134 m000135,d= yɛʔ,**** ****,,**** ****,p000441 p000442 p000443 p000444,d j E ?
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000122,ton,49.290,49.690,0015_doreco_jeha1242_Blan_route_retell_DP_25Feb12,jabɛr yɛʔ kasɛɲ yɛʔ lpas ton yɛʔ jalɔʔ dyɛʔ ton,then my younger brother walked first I then I casted the net there,m000136,ton,****,,****,p000445 p000446 p000447,t o n
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000123,<p:>,49.690,50.180,<p:>,<p:>,<p:>,m000137,<p:>,<p:>,,<p:>,p000448,<p:>
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000124,jalɔʔ,50.180,50.570,0016_doreco_jeha1242_Blan_route_retell_DP_25Feb12,jalɔʔ yapɛ̃h ruk ruk ruk ruk ruk ton ton yɛʔ jalɔʔ ton ton ton ton ton ton ton ton,casting the net we moved along the water I was fishing there there there there there there there there,m000138,jalɔʔ,****,,****,p000449 p000450 p000451 p000452 p000453,J\ a l O ?
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000125,yapɛ̃h,50.570,50.931,0016_doreco_jeha1242_Blan_route_retell_DP_25Feb12,jalɔʔ yapɛ̃h ruk ruk ruk ruk ruk ton ton yɛʔ jalɔʔ ton ton ton ton ton ton ton ton,casting the net we moved along the water I was fishing there there there there there there there there,m000139,yapɛ̃h,****,,****,p000454 p000455 p000456 p000457 p000458,j a p E~ h
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000126,ruk,50.931,51.184,0016_doreco_jeha1242_Blan_route_retell_DP_25Feb12,jalɔʔ yapɛ̃h ruk ruk ruk ruk ruk ton ton yɛʔ jalɔʔ ton ton ton ton ton ton ton ton,casting the net we moved along the water I was fishing there there there there there there there there,m000140,ruk,****,,****,p000459 p000460 p000461,r u k
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000127,ruk,51.184,51.383,0016_doreco_jeha1242_Blan_route_retell_DP_25Feb12,jalɔʔ yapɛ̃h ruk ruk ruk ruk ruk ton ton yɛʔ jalɔʔ ton ton ton ton ton ton ton ton,casting the net we moved along the water I was fishing there there there there there there there there,m000141,ruk,****,,****,p000462 p000463 p000464,r u k
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000128,ruk,51.383,51.622,0016_doreco_jeha1242_Blan_route_retell_DP_25Feb12,jalɔʔ yapɛ̃h ruk ruk ruk ruk ruk ton ton yɛʔ jalɔʔ ton ton ton ton ton ton ton ton,casting the net we moved along the water I was fishing there there there there there there there there,m000142,ruk,****,,****,p000465 p000466 p000467,r u k
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000129,ruk,51.622,51.850,0016_doreco_jeha1242_Blan_route_retell_DP_25Feb12,jalɔʔ yapɛ̃h ruk ruk ruk ruk ruk ton ton yɛʔ jalɔʔ ton ton ton ton ton ton ton ton,casting the net we moved along the water I was fishing there there there there there there there there,m000143,ruk,****,,****,p000468 p000469 p000470,r u k
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000130,ruk,51.850,52.030,0016_doreco_jeha1242_Blan_route_retell_DP_25Feb12,jalɔʔ yapɛ̃h ruk ruk ruk ruk ruk ton ton yɛʔ jalɔʔ ton ton ton ton ton ton ton ton,casting the net we moved along the water I was fishing there there there there there there there there,m000144,ruk,****,,****,p000471 p000472 p000473,r u k
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000131,ton,52.030,52.240,0016_doreco_jeha1242_Blan_route_retell_DP_25Feb12,jalɔʔ yapɛ̃h ruk ruk ruk ruk ruk ton ton yɛʔ jalɔʔ ton ton ton ton ton ton ton ton,casting the net we moved along the water I was fishing there there there there there there there there,m000145,ton,****,,****,p000474 p000475 p000476,t o n
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000132,ton,52.240,52.450,0016_doreco_jeha1242_Blan_route_retell_DP_25Feb12,jalɔʔ yapɛ̃h ruk ruk ruk ruk ruk ton ton yɛʔ jalɔʔ ton ton ton ton ton ton ton ton,casting the net we moved along the water I was fishing there there there there there there there there,m000146,ton,****,,****,p000477 p000478 p000479,t o n
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000133,yɛʔ,52.450,52.610,0016_doreco_jeha1242_Blan_route_retell_DP_25Feb12,jalɔʔ yapɛ̃h ruk ruk ruk ruk ruk ton ton yɛʔ jalɔʔ ton ton ton ton ton ton ton ton,casting the net we moved along the water I was fishing there there there there there there there there,m000147,yɛʔ,****,,****,p000480 p000481 p000482,j E ?
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000134,jalɔʔ,52.610,52.970,0016_doreco_jeha1242_Blan_route_retell_DP_25Feb12,jalɔʔ yapɛ̃h ruk ruk ruk ruk ruk ton ton yɛʔ jalɔʔ ton ton ton ton ton ton ton ton,casting the net we moved along the water I was fishing there there there there there there there there,m000148,jalɔʔ,****,,****,p000483 p000484 p000485 p000486 p000487,J\ a l O ?
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000135,ton,52.970,53.240,0016_doreco_jeha1242_Blan_route_retell_DP_25Feb12,jalɔʔ yapɛ̃h ruk ruk ruk ruk ruk ton ton yɛʔ jalɔʔ ton ton ton ton ton ton ton ton,casting the net we moved along the water I was fishing there there there there there there there there,m000149,ton,****,,****,p000488 p000489 p000490,t o n
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000136,ton,53.240,53.580,0016_doreco_jeha1242_Blan_route_retell_DP_25Feb12,jalɔʔ yapɛ̃h ruk ruk ruk ruk ruk ton ton yɛʔ jalɔʔ ton ton ton ton ton ton ton ton,casting the net we moved along the water I was fishing there there there there there there there there,m000150,ton,****,,****,p000491 p000492 p000493,t o n
jeha1242,doreco_jeha1242_Blan_route_retell_DP_25Feb12,core,DP,w000137,ton,53.580,53.830,0016_doreco_jeha1242_Blan_route_retell_DP_25Feb12,jalɔʔ yapɛ̃h ruk ruk ruk ruk ruk ton ton yɛʔ jalɔʔ ton ton ton ton ton ton ton ton,casting the net we moved along the water I was fishing there there there there there there there there,m000151,ton,****,,****,p000494 p000495 p000496,t o n
